2025-01-18 00:22:37 [http-nio-8080-exec-3] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of expenses for username: Andrew
2025-01-18 00:22:37 [http-nio-8080-exec-3] INFO  s.e.n.s.service.DashboardServiceImpl - Total sum of expenses for username Andrew is: 220.0
2025-01-18 00:22:37 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Expenses grouped by type for username Andrew: {Food=220.0}
2025-01-18 00:22:37 [http-nio-8080-exec-5] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of each expense type for username: Andrew
2025-01-18 00:22:37 [http-nio-8080-exec-5] INFO  s.e.n.s.service.DashboardServiceImpl - Expenses grouped by type for username Andrew: {Food=220.0}
2025-01-18 00:28:10 [http-nio-8080-exec-9] INFO  s.e.n.s.service.ExpenseServiceImpl - Attempting to add expense to the active dashboard
2025-01-18 00:28:10 [http-nio-8080-exec-9] INFO  s.e.n.s.service.ExpenseServiceImpl - Successfully added expense with ID: 2
2025-01-18 00:28:10 [http-nio-8080-exec-10] INFO  s.e.n.s.service.ExpenseServiceImpl - Fetched 2 expenses from the database
2025-01-18 00:28:10 [http-nio-8080-exec-1] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of expenses for username: Andrew
2025-01-18 00:28:10 [http-nio-8080-exec-1] INFO  s.e.n.s.service.DashboardServiceImpl - Total sum of expenses for username Andrew is: 420.0
2025-01-18 00:28:10 [http-nio-8080-exec-3] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of each expense type for username: Andrew
2025-01-18 00:28:10 [http-nio-8080-exec-2] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of expenses for username: Andrew
2025-01-18 00:28:10 [http-nio-8080-exec-2] INFO  s.e.n.s.service.DashboardServiceImpl - Total sum of expenses for username Andrew is: 420.0
2025-01-18 00:28:10 [http-nio-8080-exec-3] INFO  s.e.n.s.service.DashboardServiceImpl - Expenses grouped by type for username Andrew: {Food=420.0}
2025-01-18 00:28:10 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of each expense type for username: Andrew
2025-01-18 00:28:10 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Expenses grouped by type for username Andrew: {Food=420.0}
2025-01-18 00:28:59 [http-nio-8080-exec-5] INFO  s.e.n.s.service.ExpenseServiceImpl - Attempting to add expense to the active dashboard
2025-01-18 00:28:59 [http-nio-8080-exec-5] INFO  s.e.n.s.service.ExpenseServiceImpl - Successfully added expense with ID: 3
2025-01-18 00:28:59 [http-nio-8080-exec-7] INFO  s.e.n.s.service.ExpenseServiceImpl - Fetched 3 expenses from the database
2025-01-18 00:28:59 [http-nio-8080-exec-6] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of expenses for username: Andrew
2025-01-18 00:28:59 [http-nio-8080-exec-6] INFO  s.e.n.s.service.DashboardServiceImpl - Total sum of expenses for username Andrew is: 630.0
2025-01-18 00:28:59 [http-nio-8080-exec-9] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of each expense type for username: Andrew
2025-01-18 00:28:59 [http-nio-8080-exec-8] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of expenses for username: Andrew
2025-01-18 00:28:59 [http-nio-8080-exec-9] INFO  s.e.n.s.service.DashboardServiceImpl - Expenses grouped by type for username Andrew: {Food=630.0}
2025-01-18 00:28:59 [http-nio-8080-exec-8] INFO  s.e.n.s.service.DashboardServiceImpl - Total sum of expenses for username Andrew is: 630.0
2025-01-18 00:28:59 [http-nio-8080-exec-10] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of each expense type for username: Andrew
2025-01-18 00:28:59 [http-nio-8080-exec-10] INFO  s.e.n.s.service.DashboardServiceImpl - Expenses grouped by type for username Andrew: {Food=630.0}
2025-01-18 00:29:23 [http-nio-8080-exec-1] INFO  s.e.n.s.service.ExpenseServiceImpl - Attempting to add expense to the active dashboard
2025-01-18 00:29:23 [http-nio-8080-exec-1] INFO  s.e.n.s.service.ExpenseServiceImpl - Successfully added expense with ID: 4
2025-01-18 00:29:23 [http-nio-8080-exec-2] INFO  s.e.n.s.service.ExpenseServiceImpl - Fetched 4 expenses from the database
2025-01-18 00:29:23 [http-nio-8080-exec-3] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of expenses for username: Andrew
2025-01-18 00:29:23 [http-nio-8080-exec-3] INFO  s.e.n.s.service.DashboardServiceImpl - Total sum of expenses for username Andrew is: 840.0
2025-01-18 00:29:23 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of each expense type for username: Andrew
2025-01-18 00:29:23 [http-nio-8080-exec-5] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of expenses for username: Andrew
2025-01-18 00:29:23 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Expenses grouped by type for username Andrew: {Transport=210.0, Food=630.0}
2025-01-18 00:29:23 [http-nio-8080-exec-5] INFO  s.e.n.s.service.DashboardServiceImpl - Total sum of expenses for username Andrew is: 840.0
2025-01-18 00:29:23 [http-nio-8080-exec-7] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of each expense type for username: Andrew
2025-01-18 00:29:23 [http-nio-8080-exec-7] INFO  s.e.n.s.service.DashboardServiceImpl - Expenses grouped by type for username Andrew: {Transport=210.0, Food=630.0}
2025-01-18 00:29:58 [http-nio-8080-exec-6] INFO  s.e.n.s.service.ExpenseServiceImpl - Attempting to add expense to the active dashboard
2025-01-18 00:29:58 [http-nio-8080-exec-6] INFO  s.e.n.s.service.ExpenseServiceImpl - Successfully added expense with ID: 5
2025-01-18 00:29:58 [http-nio-8080-exec-8] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of expenses for username: Andrew
2025-01-18 00:29:58 [http-nio-8080-exec-9] INFO  s.e.n.s.service.ExpenseServiceImpl - Fetched 5 expenses from the database
2025-01-18 00:29:58 [http-nio-8080-exec-8] INFO  s.e.n.s.service.DashboardServiceImpl - Total sum of expenses for username Andrew is: 1270.0
2025-01-18 00:29:58 [http-nio-8080-exec-10] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of each expense type for username: Andrew
2025-01-18 00:29:58 [http-nio-8080-exec-1] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of expenses for username: Andrew
2025-01-18 00:29:58 [http-nio-8080-exec-10] INFO  s.e.n.s.service.DashboardServiceImpl - Expenses grouped by type for username Andrew: {Entertainment=430.0, Transport=210.0, Food=630.0}
2025-01-18 00:29:58 [http-nio-8080-exec-1] INFO  s.e.n.s.service.DashboardServiceImpl - Total sum of expenses for username Andrew is: 1270.0
2025-01-18 00:29:58 [http-nio-8080-exec-3] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of each expense type for username: Andrew
2025-01-18 00:29:58 [http-nio-8080-exec-3] INFO  s.e.n.s.service.DashboardServiceImpl - Expenses grouped by type for username Andrew: {Entertainment=430.0, Transport=210.0, Food=630.0}
2025-01-18 00:30:21 [http-nio-8080-exec-2] INFO  s.e.n.s.service.ExpenseServiceImpl - Attempting to add expense to the active dashboard
2025-01-18 00:30:21 [http-nio-8080-exec-2] INFO  s.e.n.s.service.ExpenseServiceImpl - Successfully added expense with ID: 6
2025-01-18 00:30:21 [http-nio-8080-exec-4] INFO  s.e.n.s.service.ExpenseServiceImpl - Fetched 6 expenses from the database
2025-01-18 00:30:21 [http-nio-8080-exec-5] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of expenses for username: Andrew
2025-01-18 00:30:21 [http-nio-8080-exec-5] INFO  s.e.n.s.service.DashboardServiceImpl - Total sum of expenses for username Andrew is: 3460.0
2025-01-18 00:30:21 [http-nio-8080-exec-7] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of each expense type for username: Andrew
2025-01-18 00:30:21 [http-nio-8080-exec-6] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of expenses for username: Andrew
2025-01-18 00:30:21 [http-nio-8080-exec-7] INFO  s.e.n.s.service.DashboardServiceImpl - Expenses grouped by type for username Andrew: {Entertainment=430.0, Accommodation=2190.0, Transport=210.0, Food=630.0}
2025-01-18 00:30:21 [http-nio-8080-exec-6] INFO  s.e.n.s.service.DashboardServiceImpl - Total sum of expenses for username Andrew is: 3460.0
2025-01-18 00:30:21 [http-nio-8080-exec-8] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of each expense type for username: Andrew
2025-01-18 00:30:21 [http-nio-8080-exec-8] INFO  s.e.n.s.service.DashboardServiceImpl - Expenses grouped by type for username Andrew: {Entertainment=430.0, Accommodation=2190.0, Transport=210.0, Food=630.0}
2025-01-18 00:30:36 [http-nio-8080-exec-9] INFO  s.e.n.s.service.ExpenseServiceImpl - Attempting to add expense to the active dashboard
2025-01-18 00:30:36 [http-nio-8080-exec-9] INFO  s.e.n.s.service.ExpenseServiceImpl - Successfully added expense with ID: 7
2025-01-18 00:30:36 [http-nio-8080-exec-10] INFO  s.e.n.s.service.ExpenseServiceImpl - Fetched 7 expenses from the database
2025-01-18 00:30:36 [http-nio-8080-exec-1] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of expenses for username: Andrew
2025-01-18 00:30:36 [http-nio-8080-exec-1] INFO  s.e.n.s.service.DashboardServiceImpl - Total sum of expenses for username Andrew is: 3550.0
2025-01-18 00:30:36 [http-nio-8080-exec-3] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of each expense type for username: Andrew
2025-01-18 00:30:36 [http-nio-8080-exec-2] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of expenses for username: Andrew
2025-01-18 00:30:36 [http-nio-8080-exec-3] INFO  s.e.n.s.service.DashboardServiceImpl - Expenses grouped by type for username Andrew: {Entertainment=430.0, Misc=90.0, Accommodation=2190.0, Transport=210.0, Food=630.0}
2025-01-18 00:30:36 [http-nio-8080-exec-2] INFO  s.e.n.s.service.DashboardServiceImpl - Total sum of expenses for username Andrew is: 3550.0
2025-01-18 00:30:36 [http-nio-8080-exec-5] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating total sum of each expense type for username: Andrew
2025-01-18 00:30:36 [http-nio-8080-exec-5] INFO  s.e.n.s.service.DashboardServiceImpl - Expenses grouped by type for username Andrew: {Entertainment=430.0, Misc=90.0, Accommodation=2190.0, Transport=210.0, Food=630.0}
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating settlement transactions for all members on Andrew's dashboard
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Calculating net balances for all members on Andrew's dashboard
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Initialized balances for all group members to zero.
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Processing expense paid by: Andrew
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Expense shared by: [Andrew, Joseph, Manyu, bindu]
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Total amount: 220.0, Individual share: 55.00
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for payer 'Andrew': 165.00
